location_id,location_name,parameter,value,unit,date
974,Newark Firehouse,pm25,6.5,µg/m³,2016-03-11T17:00:00Z
974,Newark Firehouse,pm25,3.4,µg/m³,2016-03-11T18:00:00Z
974,Newark Firehouse,pm25,0.8,µg/m³,2016-03-11T20:00:00Z
974,Newark Firehouse,pm25,5.2,µg/m³,2016-03-11T22:00:00Z
974,Newark Firehouse,pm25,6.8,µg/m³,2016-03-11T23:00:00Z
974,Newark Firehouse,pm25,8.4,µg/m³,2016-03-12T00:00:00Z
974,Newark Firehouse,pm25,7.5,µg/m³,2016-03-12T01:00:00Z
974,Newark Firehouse,pm25,6.3,µg/m³,2016-03-12T02:00:00Z
974,Newark Firehouse,pm25,5.0,µg/m³,2016-03-12T03:00:00Z
974,Newark Firehouse,pm25,4.6,µg/m³,2016-03-12T04:00:00Z
974,Newark Firehouse,pm25,1.0,µg/m³,2016-03-12T06:00:00Z
974,Newark Firehouse,pm25,4.5,µg/m³,2016-03-12T07:00:00Z
974,Newark Firehouse,pm25,6.1,µg/m³,2016-03-12T08:00:00Z
974,Newark Firehouse,pm25,5.9,µg/m³,2016-03-12T09:00:00Z
974,Newark Firehouse,pm25,5.1,µg/m³,2016-03-12T10:00:00Z
974,Newark Firehouse,pm25,6.6,µg/m³,2016-03-12T11:00:00Z
974,Newark Firehouse,pm25,6.4,µg/m³,2016-03-12T12:00:00Z
974,Newark Firehouse,pm25,0.2,µg/m³,2016-03-12T14:00:00Z
974,Newark Firehouse,pm25,0.0,µg/m³,2016-03-12T15:00:00Z
974,Newark Firehouse,pm25,,µg/m³,2016-03-12T16:00:00Z
974,Newark Firehouse,pm25,,µg/m³,2016-03-12T17:00:00Z
974,Newark Firehouse,pm25,,µg/m³,2016-03-12T18:00:00Z
974,Newark Firehouse,pm25,,µg/m³,2016-03-12T19:00:00Z
974,Newark Firehouse,pm25,3.9,µg/m³,2016-03-12T20:00:00Z
974,Newark Firehouse,pm25,12.0,µg/m³,2016-03-12T22:00:00Z
974,Newark Firehouse,pm25,13.8,µg/m³,2016-03-12T23:00:00Z
974,Newark Firehouse,pm25,13.5,µg/m³,2016-03-13T00:00:00Z
974,Newark Firehouse,pm25,11.1,µg/m³,2016-03-13T01:00:00Z
974,Newark Firehouse,pm25,10.1,µg/m³,2016-03-13T02:00:00Z
974,Newark Firehouse,pm25,9.7,µg/m³,2016-03-13T03:00:00Z
974,Newark Firehouse,pm25,9.2,µg/m³,2016-03-13T04:00:00Z
974,Newark Firehouse,pm25,11.2,µg/m³,2016-03-13T06:00:00Z
974,Newark Firehouse,pm25,13.8,µg/m³,2016-03-13T07:00:00Z
974,Newark Firehouse,pm25,14.7,µg/m³,2016-03-13T08:00:00Z
974,Newark Firehouse,pm25,15.0,µg/m³,2016-03-13T09:00:00Z
974,Newark Firehouse,pm25,16.2,µg/m³,2016-03-13T10:00:00Z
974,Newark Firehouse,pm25,16.6,µg/m³,2016-03-13T11:00:00Z
974,Newark Firehouse,pm25,15.3,µg/m³,2016-03-13T12:00:00Z
974,Newark Firehouse,pm25,1.6,µg/m³,2016-03-13T14:00:00Z
974,Newark Firehouse,pm25,,µg/m³,2016-03-13T15:00:00Z
974,Newark Firehouse,pm25,0.1,µg/m³,2016-03-13T16:00:00Z
974,Newark Firehouse,pm25,1.0,µg/m³,2016-03-13T17:00:00Z
974,Newark Firehouse,pm25,2.0,µg/m³,2016-03-13T18:00:00Z
974,Newark Firehouse,pm25,3.0,µg/m³,2016-03-13T19:00:00Z
974,Newark Firehouse,pm25,4.5,µg/m³,2016-03-13T20:00:00Z
974,Newark Firehouse,pm25,8.8,µg/m³,2016-03-13T22:00:00Z
974,Newark Firehouse,pm25,9.9,µg/m³,2016-03-13T23:00:00Z
974,Newark Firehouse,pm25,10.6,µg/m³,2016-03-14T00:00:00Z
974,Newark Firehouse,pm25,10.7,µg/m³,2016-03-14T01:00:00Z
974,Newark Firehouse,pm25,11.2,µg/m³,2016-03-14T02:00:00Z
974,Newark Firehouse,pm25,9.7,µg/m³,2016-03-14T03:00:00Z
974,Newark Firehouse,pm25,8.3,µg/m³,2016-03-14T04:00:00Z
974,Newark Firehouse,pm25,5.4,µg/m³,2016-03-14T06:00:00Z
974,Newark Firehouse,pm25,5.0,µg/m³,2016-03-14T07:00:00Z
974,Newark Firehouse,pm25,4.5,µg/m³,2016-03-14T08:00:00Z
974,Newark Firehouse,pm25,4.2,µg/m³,2016-03-14T09:00:00Z
974,Newark Firehouse,pm25,4.2,µg/m³,2016-03-14T10:00:00Z
974,Newark Firehouse,pm25,5.6,µg/m³,2016-03-14T11:00:00Z
974,Newark Firehouse,pm25,8.2,µg/m³,2016-03-14T12:00:00Z
974,Newark Firehouse,pm25,4.4,µg/m³,2016-03-14T14:00:00Z
974,Newark Firehouse,pm25,4.5,µg/m³,2016-03-14T15:00:00Z
974,Newark Firehouse,pm25,7.2,µg/m³,2016-03-14T16:00:00Z
974,Newark Firehouse,pm25,7.9,µg/m³,2016-03-14T17:00:00Z
974,Newark Firehouse,pm25,8.2,µg/m³,2016-03-14T18:00:00Z
974,Newark Firehouse,pm25,7.7,µg/m³,2016-03-14T19:00:00Z
974,Newark Firehouse,pm25,8.9,µg/m³,2016-03-14T20:00:00Z
974,Newark Firehouse,pm25,7.8,µg/m³,2016-03-14T22:00:00Z
974,Newark Firehouse,pm25,5.1,µg/m³,2016-03-14T23:00:00Z
974,Newark Firehouse,pm25,1.9,µg/m³,2016-03-15T00:00:00Z
974,Newark Firehouse,pm25,0.4,µg/m³,2016-03-15T01:00:00Z
974,Newark Firehouse,pm25,0.4,µg/m³,2016-03-15T02:00:00Z
974,Newark Firehouse,pm25,0.1,µg/m³,2016-03-15T03:00:00Z
974,Newark Firehouse,pm25,,µg/m³,2016-03-15T04:00:00Z
974,Newark Firehouse,pm25,,µg/m³,2016-03-15T06:00:00Z
974,Newark Firehouse,pm25,0.1,µg/m³,2016-03-15T07:00:00Z
974,Newark Firehouse,pm25,0.9,µg/m³,2016-03-15T08:00:00Z
974,Newark Firehouse,pm25,1.2,µg/m³,2016-03-15T09:00:00Z
974,Newark Firehouse,pm25,2.2,µg/m³,2016-03-15T10:00:00Z
974,Newark Firehouse,pm25,1.8,µg/m³,2016-03-15T11:00:00Z
974,Newark Firehouse,pm25,1.3,µg/m³,2016-03-15T12:00:00Z
974,Newark Firehouse,pm25,2.2,µg/m³,2016-03-15T14:00:00Z
974,Newark Firehouse,pm25,4.3,µg/m³,2016-03-15T15:00:00Z
974,Newark Firehouse,pm25,3.6,µg/m³,2016-03-15T16:00:00Z
974,Newark Firehouse,pm25,3.6,µg/m³,2016-03-15T17:00:00Z
974,Newark Firehouse,pm25,3.6,µg/m³,2016-03-15T18:00:00Z
974,Newark Firehouse,pm25,2.6,µg/m³,2016-03-15T19:00:00Z
974,Newark Firehouse,pm25,3.5,µg/m³,2016-03-15T20:00:00Z
974,Newark Firehouse,pm25,1.8,µg/m³,2016-03-15T22:00:00Z
974,Newark Firehouse,pm25,4.0,µg/m³,2016-03-15T23:00:00Z
974,Newark Firehouse,pm25,6.4,µg/m³,2016-03-16T00:00:00Z
974,Newark Firehouse,pm25,7.3,µg/m³,2016-03-16T01:00:00Z
974,Newark Firehouse,pm25,7.7,µg/m³,2016-03-16T02:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-06T19:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-06T20:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-07T14:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-07T15:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-10T07:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-10T08:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-11T15:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-11T16:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-11T17:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-11T18:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-11T20:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-11T21:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-11T22:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-11T23:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-12T00:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-12T01:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-12T02:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-12T03:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-12T04:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-12T05:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-12T06:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-12T07:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-12T08:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-12T10:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-12T11:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-12T12:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-12T13:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-12T14:00:00Z
974,Newark Firehouse,so2,0.001,ppm,2016-03-12T15:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-12T16:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-12T17:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-12T18:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-12T19:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-12T20:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-12T21:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-12T22:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-12T23:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-13T00:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-13T01:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-13T02:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-13T03:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-13T04:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-13T05:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-13T06:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-13T07:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-13T08:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-13T10:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-13T11:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-13T12:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-13T13:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-13T14:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-13T15:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-13T16:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-13T17:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-13T18:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-13T19:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-13T20:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-13T21:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-13T22:00:00Z
974,Newark Firehouse,so2,0.001,ppm,2016-03-13T23:00:00Z
974,Newark Firehouse,so2,0.001,ppm,2016-03-14T00:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-14T01:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-14T02:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-14T03:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-14T04:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-14T05:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-14T06:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-14T07:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-14T08:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-14T10:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-14T12:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-14T13:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-14T14:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-14T15:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-14T16:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-14T17:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-14T18:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-14T19:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-14T20:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-14T21:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-14T22:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-14T23:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-15T00:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-15T01:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-15T02:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-15T03:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-15T04:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-15T05:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-15T06:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-15T07:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-15T08:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-15T10:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-15T11:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-15T12:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-15T13:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-15T14:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-15T15:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-15T16:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-15T17:00:00Z
974,Newark Firehouse,so2,0.0,ppm,2016-03-15T18:00:00Z
984,Leonia,o3,0.015,ppm,2016-03-10T07:00:00Z
984,Leonia,o3,0.028,ppm,2016-03-11T15:00:00Z
984,Leonia,o3,0.03,ppm,2016-03-11T16:00:00Z
984,Leonia,o3,0.029,ppm,2016-03-11T17:00:00Z
984,Leonia,o3,0.03,ppm,2016-03-11T18:00:00Z
984,Leonia,o3,0.029,ppm,2016-03-11T20:00:00Z
984,Leonia,o3,0.028,ppm,2016-03-11T21:00:00Z
984,Leonia,o3,0.027,ppm,2016-03-11T22:00:00Z
984,Leonia,o3,0.024,ppm,2016-03-11T23:00:00Z
984,Leonia,o3,0.022,ppm,2016-03-12T00:00:00Z
984,Leonia,o3,0.023,ppm,2016-03-12T01:00:00Z
984,Leonia,o3,0.022,ppm,2016-03-12T02:00:00Z
984,Leonia,o3,0.021,ppm,2016-03-12T03:00:00Z
984,Leonia,o3,0.018,ppm,2016-03-12T04:00:00Z
984,Leonia,o3,0.016,ppm,2016-03-12T05:00:00Z
984,Leonia,o3,0.017,ppm,2016-03-12T06:00:00Z
984,Leonia,o3,0.023,ppm,2016-03-12T07:00:00Z
984,Leonia,o3,0.014,ppm,2016-03-12T09:00:00Z
984,Leonia,o3,0.005,ppm,2016-03-12T10:00:00Z
984,Leonia,o3,0.001,ppm,2016-03-12T11:00:00Z
984,Leonia,o3,0.01,ppm,2016-03-12T12:00:00Z
984,Leonia,o3,0.019,ppm,2016-03-12T13:00:00Z
984,Leonia,o3,0.016,ppm,2016-03-12T14:00:00Z
984,Leonia,o3,0.013,ppm,2016-03-12T15:00:00Z
984,Leonia,o3,0.015,ppm,2016-03-12T16:00:00Z
984,Leonia,o3,0.018,ppm,2016-03-12T17:00:00Z
984,Leonia,o3,0.02,ppm,2016-03-12T18:00:00Z
984,Leonia,o3,0.02,ppm,2016-03-12T19:00:00Z
984,Leonia,o3,0.022,ppm,2016-03-12T20:00:00Z
984,Leonia,o3,0.021,ppm,2016-03-12T21:00:00Z
984,Leonia,o3,0.014,ppm,2016-03-12T22:00:00Z
984,Leonia,o3,0.01,ppm,2016-03-12T23:00:00Z
984,Leonia,o3,0.006,ppm,2016-03-13T00:00:00Z
984,Leonia,o3,0.008,ppm,2016-03-13T01:00:00Z
984,Leonia,o3,0.018,ppm,2016-03-13T02:00:00Z
984,Leonia,o3,0.019,ppm,2016-03-13T03:00:00Z
984,Leonia,o3,0.014,ppm,2016-03-13T04:00:00Z
984,Leonia,o3,0.009,ppm,2016-03-13T05:00:00Z
984,Leonia,o3,0.004,ppm,2016-03-13T06:00:00Z
984,Leonia,o3,0.003,ppm,2016-03-13T07:00:00Z
984,Leonia,o3,0.0,ppm,2016-03-13T09:00:00Z
984,Leonia,o3,0.0,ppm,2016-03-13T10:00:00Z
984,Leonia,o3,0.001,ppm,2016-03-13T11:00:00Z
984,Leonia,o3,0.001,ppm,2016-03-13T12:00:00Z
984,Leonia,o3,0.004,ppm,2016-03-13T13:00:00Z
984,Leonia,o3,0.02,ppm,2016-03-13T14:00:00Z
984,Leonia,o3,0.035,ppm,2016-03-13T15:00:00Z
984,Leonia,o3,0.038,ppm,2016-03-13T16:00:00Z
984,Leonia,o3,0.04,ppm,2016-03-13T17:00:00Z
984,Leonia,o3,0.039,ppm,2016-03-13T18:00:00Z
984,Leonia,o3,0.039,ppm,2016-03-13T19:00:00Z
984,Leonia,o3,0.038,ppm,2016-03-13T20:00:00Z
984,Leonia,o3,0.036,ppm,2016-03-13T21:00:00Z
984,Leonia,o3,0.028,ppm,2016-03-13T22:00:00Z
984,Leonia,o3,0.019,ppm,2016-03-13T23:00:00Z
984,Leonia,o3,0.025,ppm,2016-03-14T00:00:00Z
984,Leonia,o3,0.028,ppm,2016-03-14T01:00:00Z
984,Leonia,o3,0.03,ppm,2016-03-14T02:00:00Z
984,Leonia,o3,0.028,ppm,2016-03-14T03:00:00Z
984,Leonia,o3,0.029,ppm,2016-03-14T04:00:00Z
984,Leonia,o3,0.031,ppm,2016-03-14T05:00:00Z
984,Leonia,o3,0.035,ppm,2016-03-14T06:00:00Z
984,Leonia,o3,0.033,ppm,2016-03-14T07:00:00Z
984,Leonia,o3,0.027,ppm,2016-03-14T09:00:00Z
984,Leonia,o3,0.026,ppm,2016-03-14T10:00:00Z
984,Leonia,o3,0.031,ppm,2016-03-14T11:00:00Z
984,Leonia,o3,0.03,ppm,2016-03-14T12:00:00Z
984,Leonia,o3,0.031,ppm,2016-03-14T13:00:00Z
984,Leonia,o3,0.033,ppm,2016-03-14T14:00:00Z
984,Leonia,o3,0.034,ppm,2016-03-14T15:00:00Z
984,Leonia,o3,0.035,ppm,2016-03-14T16:00:00Z
984,Leonia,o3,0.037,ppm,2016-03-14T19:00:00Z
984,Leonia,o3,0.036,ppm,2016-03-14T20:00:00Z
984,Leonia,o3,0.034,ppm,2016-03-14T21:00:00Z
984,Leonia,o3,0.033,ppm,2016-03-14T22:00:00Z
984,Leonia,o3,0.034,ppm,2016-03-14T23:00:00Z
984,Leonia,o3,0.037,ppm,2016-03-15T00:00:00Z
984,Leonia,o3,0.039,ppm,2016-03-15T01:00:00Z
984,Leonia,o3,0.041,ppm,2016-03-15T02:00:00Z
984,Leonia,o3,0.039,ppm,2016-03-15T03:00:00Z
984,Leonia,o3,0.039,ppm,2016-03-15T04:00:00Z
984,Leonia,o3,0.024,ppm,2016-03-15T09:00:00Z
984,Leonia,o3,0.025,ppm,2016-03-15T10:00:00Z
984,Leonia,o3,0.022,ppm,2016-03-15T11:00:00Z
984,Leonia,o3,0.025,ppm,2016-03-15T12:00:00Z
984,Leonia,o3,0.026,ppm,2016-03-15T13:00:00Z
984,Leonia,o3,0.028,ppm,2016-03-15T14:00:00Z
984,Leonia,o3,0.031,ppm,2016-03-15T15:00:00Z
984,Leonia,o3,0.034,ppm,2016-03-15T16:00:00Z
984,Leonia,o3,0.035,ppm,2016-03-15T17:00:00Z
984,Leonia,o3,0.033,ppm,2016-03-15T18:00:00Z
984,Leonia,o3,0.03,ppm,2016-03-15T19:00:00Z
984,Leonia,o3,0.03,ppm,2016-03-15T20:00:00Z
984,Leonia,o3,0.032,ppm,2016-03-15T21:00:00Z
984,Leonia,o3,0.031,ppm,2016-03-15T22:00:00Z
984,Leonia,o3,0.012,ppm,2016-03-15T23:00:00Z
984,Leonia,o3,0.0,ppm,2016-03-16T00:00:00Z
984,Leonia,o3,0.0,ppm,2016-03-16T01:00:00Z
984,Leonia,o3,0.0,ppm,2016-03-16T02:00:00Z
984,Leonia,o3,0.0,ppm,2016-03-16T03:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-06T19:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-06T20:00:00Z
1122,Jersey City,co,0.6,ppm,2016-03-07T14:00:00Z
1122,Jersey City,co,0.5,ppm,2016-03-07T15:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-10T07:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-10T08:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-11T15:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-11T16:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-11T17:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-11T18:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-11T20:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-11T21:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-11T22:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-11T23:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-12T00:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-12T01:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-12T02:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-12T03:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-12T04:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-12T05:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-12T06:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-12T07:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-12T08:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-12T09:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-12T11:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-12T12:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-12T13:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-12T14:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-12T15:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-12T16:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-12T17:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-12T18:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-12T19:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-12T20:00:00Z
1122,Jersey City,co,0.4,ppm,2016-03-12T21:00:00Z
1122,Jersey City,co,0.4,ppm,2016-03-12T22:00:00Z
1122,Jersey City,co,0.5,ppm,2016-03-12T23:00:00Z
1122,Jersey City,co,0.5,ppm,2016-03-13T00:00:00Z
1122,Jersey City,co,0.4,ppm,2016-03-13T01:00:00Z
1122,Jersey City,co,0.4,ppm,2016-03-13T02:00:00Z
1122,Jersey City,co,0.4,ppm,2016-03-13T03:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-13T04:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-13T05:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-13T06:00:00Z
1122,Jersey City,co,0.4,ppm,2016-03-13T07:00:00Z
1122,Jersey City,co,0.4,ppm,2016-03-13T08:00:00Z
1122,Jersey City,co,0.4,ppm,2016-03-13T09:00:00Z
1122,Jersey City,co,0.5,ppm,2016-03-13T11:00:00Z
1122,Jersey City,co,0.5,ppm,2016-03-13T12:00:00Z
1122,Jersey City,co,0.5,ppm,2016-03-13T13:00:00Z
1122,Jersey City,co,0.4,ppm,2016-03-13T14:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-13T15:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-13T16:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-13T17:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-13T18:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-13T19:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-13T20:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-13T21:00:00Z
1122,Jersey City,co,0.4,ppm,2016-03-13T22:00:00Z
1122,Jersey City,co,0.4,ppm,2016-03-13T23:00:00Z
1122,Jersey City,co,0.4,ppm,2016-03-14T00:00:00Z
1122,Jersey City,co,0.4,ppm,2016-03-14T01:00:00Z
1122,Jersey City,co,0.4,ppm,2016-03-14T02:00:00Z
1122,Jersey City,co,0.5,ppm,2016-03-14T03:00:00Z
1122,Jersey City,co,0.4,ppm,2016-03-14T04:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-14T05:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-14T06:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-14T07:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-14T08:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-14T09:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-14T11:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-14T12:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-14T13:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-14T17:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-14T18:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-14T19:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-14T20:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-14T21:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-14T22:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-14T23:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-15T00:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-15T01:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-15T02:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-15T03:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-15T04:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-15T05:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-15T06:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-15T07:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-15T08:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-15T09:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-15T10:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-15T11:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-15T12:00:00Z
1122,Jersey City,co,0.3,ppm,2016-03-15T13:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-15T14:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-15T15:00:00Z
1122,Jersey City,co,0.2,ppm,2016-03-15T16:00:00Z
